s019_f00037_ts1469264408_Phys.root  0.00831  1.02077  0.00814
s019_f00038_ts1469268011_Phys.root  0.01384  1.03985  0.01330
s019_f00039_ts1469271615_Phys.root  0.00903  1.02046  0.00884
s019_f00040_ts1469275219_Phys.root  0.00525  1.03382  0.00508
s019_f00041_ts1469278822_Phys.root  0.00928  1.02599  0.00905
s019_f00042_ts1469282426_Phys.root  0.00974  1.02806  0.00947
s019_f00043_ts1469286029_Phys.root  0.00824  1.01412  0.00812
s019_f00044_ts1469289633_Phys.root  0.00750  1.04003  0.00722
s019_f00045_ts1469293237_Phys.root  0.00291  1.02402  0.00284
s019_f00046_ts1469296840_Phys.root  0.00829  1.03020  0.00805
s019_f00047_ts1469300444_Phys.root  0.01109  1.03036  0.01076
s019_f00048_ts1469304047_Phys.root  0.01150  1.01998  0.01128
s019_f00049_ts1469307651_Phys.root  0.00947  1.06240  0.00891
s019_f00050_ts1469311255_Phys.root  0.01307  1.04318  0.01253
s019_f00051_ts1469314858_Phys.root  0.01062  1.02683  0.01034
s019_f00052_ts1469318462_Phys.root  0.01090  1.01410  0.01075
s019_f00053_ts1469322065_Phys.root  0.00685  1.01805  0.00672
s019_f00054_ts1469325669_Phys.root  0.00443  1.08744  0.00407
s019_f00055_ts1469329273_Phys.root  0.01037  1.03598  0.01001
s019_f00056_ts1469332876_Phys.root  0.00549  1.02930  0.00534
s019_f00057_ts1469336480_Phys.root  0.00652  1.02673  0.00635
s019_f00058_ts1469340083_Phys.root  0.00720  1.03541  0.00696
s019_f00059_ts1469343687_Phys.root  0.00998  1.02466  0.00974
s019_f00060_ts1469347291_Phys.root  0.01200  1.02843  0.01167
s019_f00061_ts1469350894_Phys.root  0.01079  1.01523  0.01063
s019_f00062_ts1469354498_Phys.root  0.01025  1.03496  0.00990
s019_f00063_ts1469358102_Phys.root  0.00986  1.02343  0.00964
s019_f00064_ts1469361705_Phys.root  0.00751  1.02503  0.00733
s019_f00065_ts1469365309_Phys.root  0.00424  1.03937  0.00408
s019_f00066_ts1469368912_Phys.root  0.00943  1.03585  0.00911
s019_f00067_ts1469372516_Phys.root  0.01121  1.02305  0.01096
s019_f00068_ts1469376120_Phys.root  0.00631  1.03281  0.00611
s019_f00069_ts1469379723_Phys.root  0.00909  1.03515  0.00878
s019_f00070_ts1469383327_Phys.root  0.00577  1.01922  0.00566
s019_f00071_ts1469386930_Phys.root  0.00691  1.02891  0.00672
s019_f00072_ts1469390534_Phys.root  0.01001  1.03885  0.00963
s019_f00073_ts1469394138_Phys.root  0.00496  1.04467  0.00475
s019_f00074_ts1469397741_Phys.root  0.00739  1.05114  0.00703
s019_f00075_ts1469401345_Phys.root  0.00671  1.03539  0.00648
s019_f00076_ts1469404949_Phys.root  0.00733  1.02798  0.00713
s019_f00077_ts1469408552_Phys.root  0.01052  1.03094  0.01020
s019_f00078_ts1469412156_Phys.root  0.00445  1.02606  0.00434
s019_f00079_ts1469415759_Phys.root  0.00720  1.03661  0.00695
s019_f00080_ts1469419363_Phys.root  0.00951  1.02345  0.00929
s019_f00081_ts1469422967_Phys.root  0.00683  1.02459  0.00667
s019_f00082_ts1469426570_Phys.root  0.00687  1.03186  0.00666
s019_f00083_ts1469430174_Phys.root  0.01032  1.02257  0.01009
s019_f00084_ts1469433778_Phys.root  0.01047  1.01571  0.01031
s019_f00085_ts1469437381_Phys.root  0.00766  1.02874  0.00745
s019_f00086_ts1469440985_Phys.root  0.00793  1.02929  0.00771
s019_f00087_ts1469444588_Phys.root  0.00921  1.06081  0.00869
s019_f00088_ts1469448192_Phys.root  0.00905  1.03498  0.00874
s019_f00089_ts1469451796_Phys.root  0.01099  1.05861  0.01038
s019_f00090_ts1469455399_Phys.root  0.00720  1.05162  0.00685
s019_f00091_ts1469459003_Phys.root  0.01043  1.03006  0.01013
s019_f00092_ts1469462606_Phys.root  0.01162  1.03425  0.01124
s019_f00093_ts1469466210_Phys.root  0.00696  1.03226  0.00674
s019_f00094_ts1469469813_Phys.root  0.00761  1.03553  0.00735
s019_f00095_ts1469473417_Phys.root  0.00664  1.02053  0.00651
s019_f00096_ts1469477021_Phys.root  0.00627  1.02193  0.00613
s019_f00097_ts1469480624_Phys.root  0.00371  1.02656  0.00361
s019_f00098_ts1469484228_Phys.root  0.01325  1.02348  0.01294
s019_f00099_ts1469487832_Phys.root  0.00653  1.05045  0.00621
s019_f00100_ts1469491435_Phys.root  0.00958  1.02932  0.00930
s019_f00101_ts1469495039_Phys.root  0.00932  1.02486  0.00910
s019_f00102_ts1469498642_Phys.root  0.01092  1.03517  0.01054
s019_f00103_ts1469502246_Phys.root  0.01008  1.02205  0.00986
s019_f00104_ts1469505849_Phys.root  0.01185  1.02618  0.01154
s019_f00105_ts1469509453_Phys.root  0.00866  1.01856  0.00851
s019_f00106_ts1469513057_Phys.root  0.00629  1.02954  0.00611
s019_f00107_ts1469516660_Phys.root  0.00895  1.03699  0.00863
s019_f00108_ts1469520264_Phys.root  0.00592  1.05858  0.00559
s019_f00109_ts1469523867_Phys.root  0.00681  1.04332  0.00652
s019_f00110_ts1469527471_Phys.root  0.00356  1.02728  0.00346
s019_f00111_ts1469531074_Phys.root  0.00788  1.03818  0.00759
s019_f00112_ts1469534678_Phys.root  0.00850  1.02064  0.00833
s019_f00113_ts1469538282_Phys.root  0.01060  1.02450  0.01034
s019_f00114_ts1469541885_Phys.root  0.00000  1.02190  0.00000
s020_f00000_ts1469542757_Phys.root  0.41424  1.06018  0.39073
s020_f00001_ts1469543477_Phys.root  0.84793  1.11607  0.75975
s020_f00002_ts1469544148_Phys.root  0.86109  1.12007  0.76879
s020_f00003_ts1469544798_Phys.root  0.86510  1.11780  0.77394
s020_f00004_ts1469545453_Phys.root  0.84143  1.12580  0.74740
s020_f00005_ts1469546096_Phys.root  0.93704  1.12643  0.83187
s020_f00006_ts1469546757_Phys.root  0.30429  1.04798  0.29036
s020_f00007_ts1469547447_Phys.root  0.32010  1.03892  0.30810
s020_f00008_ts1469548103_Phys.root  0.53558  1.07749  0.49706
s020_f00009_ts1469551754_Phys.root  0.43464  1.06950  0.40640
s020_f00010_ts1469552748_Phys.root  0.45919  1.06250  0.43218
s020_f00011_ts1469553426_Phys.root  0.47934  1.06568  0.44980
s020_f00012_ts1469554423_Phys.root  0.51890  1.06466  0.48739
s020_f00013_ts1469555124_Phys.root  0.21223  1.03576  0.20490
s020_f00014_ts1469556034_Phys.root  0.42569  1.05626  0.40302
s020_f00015_ts1469556726_Phys.root  0.43298  1.06011  0.40843
s021_f00000_ts1469558449_Phys.root  0.01343  1.05312  0.01275
s021_f00001_ts1469562053_Phys.root  0.00897  1.02392  0.00876
s021_f00002_ts1469565657_Phys.root  0.01007  1.02368  0.00983
s021_f00003_ts1469569260_Phys.root  0.00763  1.02672  0.00743
s021_f00004_ts1469572864_Phys.root  0.01028  1.04776  0.00981
s021_f00005_ts1469576468_Phys.root  0.00772  1.04572  0.00738
s021_f00006_ts1469580071_Phys.root  0.00649  1.03068  0.00630
s021_f00007_ts1469583675_Phys.root  0.01473  1.02578  0.01436
s021_f00008_ts1469587279_Phys.root  0.00916  1.04238  0.00879
s021_f00009_ts1469590882_Phys.root  0.01112  1.02283  0.01088
s021_f00010_ts1469594486_Phys.root  0.01123  1.02778  0.01093
s021_f00011_ts1469598090_Phys.root  0.01263  1.02085  0.01238
s021_f00012_ts1469601693_Phys.root  0.00787  1.02966  0.00764
s021_f00013_ts1469605297_Phys.root  0.01257  1.02635  0.01225
s021_f00014_ts1469608900_Phys.root  0.01052  1.01987  0.01032
s021_f00015_ts1469612504_Phys.root  0.01084  1.06849  0.01015
s021_f00016_ts1469616108_Phys.root  0.00663  1.02232  0.00649
s021_f00017_ts1469619711_Phys.root  0.00785  1.02233  0.00767
s021_f00018_ts1469623315_Phys.root  0.00416  1.03272  0.00403
s021_f00019_ts1469626918_Phys.root  0.00619  1.02351  0.00605
s021_f00020_ts1469630522_Phys.root  0.00506  1.03099  0.00491
s021_f00021_ts1469634126_Phys.root  0.01606  1.03661  0.01549
s021_f00022_ts1469637729_Phys.root  0.00810  1.03993  0.00779
s021_f00023_ts1469641333_Phys.root  0.00640  1.01408  0.00631
s021_f00024_ts1469644936_Phys.root  0.00627  1.03008  0.00608
s021_f00025_ts1469648540_Phys.root  0.00970  1.02486  0.00947
s021_f00026_ts1469652144_Phys.root  0.01407  1.03547  0.01359
s021_f00027_ts1469655747_Phys.root  0.01004  1.02134  0.00983
s021_f00028_ts1469659351_Phys.root  0.00725  1.01813  0.00712
s021_f00029_ts1469662954_Phys.root  0.01284  1.02824  0.01248
s021_f00030_ts1469666558_Phys.root  0.01146  1.03057  0.01112
s021_f00031_ts1469670161_Phys.root  0.00977  1.02869  0.00950
s021_f00032_ts1469673765_Phys.root  0.01419  1.02714  0.01381
s021_f00033_ts1469677369_Phys.root  0.01649  1.02283  0.01612
s021_f00034_ts1469680972_Phys.root  0.01095  1.01996  0.01073
s021_f00035_ts1469684576_Phys.root  0.00578  1.02442  0.00565
s021_f00036_ts1469688179_Phys.root  0.01639  1.05464  0.01554
s021_f00037_ts1469691783_Phys.root  0.00606  1.04245  0.00582
s021_f00038_ts1469695386_Phys.root  0.00835  1.02506  0.00815
s021_f00039_ts1469698990_Phys.root  0.00860  1.02646  0.00838
s021_f00040_ts1469702594_Phys.root  0.00813  1.03598  0.00784
s021_f00041_ts1469706197_Phys.root  0.00919  1.01903  0.00901
s021_f00042_ts1469709801_Phys.root  0.00765  1.03253  0.00741
s021_f00043_ts1469713404_Phys.root  0.01149  1.03733  0.01107
s021_f00044_ts1469717008_Phys.root  0.00792  1.03645  0.00765
s022_f00000_ts1469718762_Phys.root  0.09434  1.04612  0.09018
s022_f00001_ts1469719482_Phys.root  0.46251  1.06113  0.43587
s022_f00002_ts1469720151_Phys.root  0.42000  1.07474  0.39079
s022_f00003_ts1469720967_Phys.root  0.39301  1.06568  0.36879
s022_f00004_ts1469721626_Phys.root  0.39407  1.07464  0.36670
s022_f00005_ts1469727309_Phys.root  0.43690  1.05196  0.41532
s022_f00006_ts1469727975_Phys.root  0.10780  1.02064  0.10562
s022_f00007_ts1469728717_Phys.root  0.19871  1.03613  0.19178
s022_f00008_ts1469729699_Phys.root  0.44478  1.06423  0.41794
s022_f00009_ts1469730359_Phys.root  0.44518  1.05840  0.42061
s022_f00010_ts1469731052_Phys.root  0.42028  1.06345  0.39521
s022_f00011_ts1469731695_Phys.root  0.42046  1.05958  0.39682
s022_f00012_ts1469732387_Phys.root  0.44550  1.08428  0.41087
s022_f00013_ts1469733076_Phys.root  0.12355  1.03089  0.11985
s022_f00014_ts1469734131_Phys.root  0.87815  1.11391  0.78835
s022_f00015_ts1469735061_Phys.root  0.43411  1.04651  0.41481
s023_f00000_ts1469738791_Phys.root  0.00691  1.03078  0.00670
s023_f00001_ts1469742395_Phys.root  0.00803  1.03028  0.00780
s023_f00002_ts1469745998_Phys.root  0.00945  1.02519  0.00921
s023_f00003_ts1469749602_Phys.root  0.00726  1.03446  0.00701
s023_f00004_ts1469753206_Phys.root  0.01013  1.03040  0.00983
s023_f00005_ts1469756809_Phys.root  0.01013  1.03354  0.00980
s023_f00006_ts1469760413_Phys.root  0.01181  1.01865  0.01159
s023_f00007_ts1469764016_Phys.root  0.00763  1.03372  0.00738
s023_f00008_ts1469767620_Phys.root  0.00311  1.06459  0.00292
s023_f00009_ts1469771224_Phys.root  0.00928  1.02785  0.00903
s023_f00010_ts1469774827_Phys.root  0.01361  1.03370  0.01317
s023_f00011_ts1469778431_Phys.root  0.00976  1.02668  0.00951
s023_f00012_ts1469782034_Phys.root  0.00620  1.04278  0.00595
s023_f00013_ts1469785638_Phys.root  0.00919  1.02495  0.00897
s023_f00014_ts1469789242_Phys.root  0.00954  1.04231  0.00915
s023_f00015_ts1469792845_Phys.root  0.01300  1.04579  0.01243
s023_f00016_ts1469796449_Phys.root  0.00550  1.06597  0.00516
s023_f00017_ts1469800053_Phys.root  0.00501  1.04449  0.00480
s023_f00018_ts1469803656_Phys.root  0.00910  1.02274  0.00889
s023_f00019_ts1469807260_Phys.root  0.01261  1.01955  0.01237
s023_f00020_ts1469810863_Phys.root  0.01209  1.02417  0.01180
s023_f00021_ts1469814467_Phys.root  0.01012  1.04807  0.00966
s023_f00022_ts1469818071_Phys.root  0.00887  1.02660  0.00864
s023_f00023_ts1469821674_Phys.root  0.00370  1.03701  0.00357
s023_f00024_ts1469825278_Phys.root  0.00601  1.02402  0.00587
s023_f00025_ts1469828881_Phys.root  0.01183  1.02740  0.01152
s023_f00026_ts1469832485_Phys.root  0.01186  1.02701  0.01155
s023_f00027_ts1469836089_Phys.root  0.00807  1.03973  0.00776
s023_f00028_ts1469839692_Phys.root  0.01132  1.02075  0.01109
s023_f00029_ts1469843296_Phys.root  0.01456  1.05380  0.01381
s023_f00030_ts1469846899_Phys.root  0.01052  1.02433  0.01027
s023_f00031_ts1469850503_Phys.root  0.00765  1.02997  0.00743
s023_f00032_ts1469854107_Phys.root  0.00686  1.02539  0.00669
s023_f00033_ts1469857710_Phys.root  0.00746  1.02859  0.00725
s023_f00034_ts1469861314_Phys.root  0.00945  1.03652  0.00911
s023_f00035_ts1469864917_Phys.root  0.00472  1.02360  0.00461
s023_f00036_ts1469868521_Phys.root  0.00783  1.03457  0.00757
s023_f00037_ts1469872125_Phys.root  0.01068  1.02827  0.01038
s023_f00038_ts1469875728_Phys.root  0.00524  1.04128  0.00503
s023_f00039_ts1469879332_Phys.root  0.01406  1.02811  0.01367
s023_f00040_ts1469882935_Phys.root  0.00877  1.01888  0.00860
s023_f00041_ts1469886539_Phys.root  0.00658  1.02500  0.00642
s023_f00042_ts1469890143_Phys.root  0.01235  1.02471  0.01206
s023_f00043_ts1469893746_Phys.root  0.00806  1.02823  0.00784
s023_f00044_ts1469897350_Phys.root  0.00689  1.04759  0.00658
s023_f00045_ts1469900953_Phys.root  0.00377  1.02893  0.00367
s023_f00046_ts1469904557_Phys.root  0.01227  1.02045  0.01202
s023_f00047_ts1469908161_Phys.root  0.00449  1.04044  0.00432
s023_f00048_ts1469911764_Phys.root  0.00811  1.04307  0.00778
s023_f00049_ts1469915368_Phys.root  0.00760  1.06460  0.00714
s023_f00050_ts1469918971_Phys.root  0.01137  1.04548  0.01088
s023_f00051_ts1469922575_Phys.root  0.00925  1.03303  0.00895
s023_f00052_ts1469926179_Phys.root  0.01187  1.02441  0.01159
s023_f00053_ts1469929782_Phys.root  0.00941  1.02690  0.00917
s023_f00054_ts1469933386_Phys.root  0.00884  1.02175  0.00865
s023_f00055_ts1469936989_Phys.root  0.01172  1.03103  0.01137
s023_f00056_ts1469940593_Phys.root  0.00684  1.02674  0.00666
s023_f00057_ts1469944196_Phys.root  0.01139  1.01835  0.01119
s023_f00058_ts1469947800_Phys.root  0.01802  1.02162  0.01764
s024_f00000_ts1469979151_Phys.root  0.00715  1.02666  0.00697
s024_f00001_ts1469982754_Phys.root  0.00895  1.03387  0.00865
s024_f00002_ts1469986358_Phys.root  0.01149  1.03922  0.01106
s024_f00003_ts1469989962_Phys.root  0.00709  1.05606  0.00671
s024_f00004_ts1469993565_Phys.root  0.01110  1.06070  0.01046
s024_f00005_ts1469997169_Phys.root  0.00909  1.02336  0.00888
s024_f00006_ts1470000772_Phys.root  0.01213  1.03129  0.01176
s024_f00007_ts1470004376_Phys.root  0.00643  1.03021  0.00624
s024_f00008_ts1470007980_Phys.root  0.00874  1.02890  0.00849
s024_f00009_ts1470011583_Phys.root  0.01282  1.03974  0.01233
s024_f00010_ts1470015187_Phys.root  0.01462  1.03728  0.01409
s024_f00011_ts1470018791_Phys.root  0.00486  1.01806  0.00477
s024_f00012_ts1470022394_Phys.root  0.01215  1.02969  0.01180
s024_f00013_ts1470025998_Phys.root  0.00512  1.04284  0.00490
s024_f00014_ts1470029602_Phys.root  0.00669  1.01673  0.00658
s024_f00015_ts1470033205_Phys.root  0.01082  1.02482  0.01056
s024_f00016_ts1470036809_Phys.root  0.00503  1.04648  0.00480
s024_f00017_ts1470040413_Phys.root  0.00824  1.04249  0.00791
s024_f00018_ts1470044016_Phys.root  0.01165  1.03042  0.01131
s024_f00019_ts1470047620_Phys.root  0.00856  1.07768  0.00795
s024_f00020_ts1470051224_Phys.root  0.00811  1.02310  0.00793
s024_f00021_ts1470054827_Phys.root  0.01107  1.02476  0.01081
s024_f00022_ts1470058431_Phys.root  0.00570  1.04689  0.00545
s024_f00023_ts1470062035_Phys.root  0.01245  1.04047  0.01197
s024_f00024_ts1470065638_Phys.root  0.00544  1.03603  0.00525
s024_f00025_ts1470069242_Phys.root  0.00644  1.04118  0.00618
s024_f00026_ts1470072845_Phys.root  0.00979  1.04896  0.00933
s024_f00027_ts1470076449_Phys.root  0.00798  1.04663  0.00762
s024_f00028_ts1470080053_Phys.root  0.00651  1.03320  0.00630
s024_f00029_ts1470083656_Phys.root  0.00959  1.03904  0.00923
s024_f00030_ts1470087260_Phys.root  0.00903  1.02774  0.00879
s024_f00031_ts1470090864_Phys.root  0.01200  1.01800  0.01179
s024_f00032_ts1470094467_Phys.root  0.00694  1.05296  0.00659
s024_f00033_ts1470098071_Phys.root  0.00667  1.03402  0.00645
s024_f00034_ts1470101675_Phys.root  0.00626  1.03755  0.00603
s024_f00035_ts1470105278_Phys.root  0.00937  1.03012  0.00910
s024_f00036_ts1470108882_Phys.root  0.00760  1.03610  0.00733
s024_f00037_ts1470112486_Phys.root  0.00308  1.08057  0.00285
s024_f00038_ts1470116089_Phys.root  0.00530  1.02054  0.00519
s024_f00039_ts1470119693_Phys.root  0.01105  1.03056  0.01073
s024_f00040_ts1470123296_Phys.root  0.01025  1.02114  0.01004
s024_f00041_ts1470126900_Phys.root  0.01080  1.02836  0.01051
s024_f00042_ts1470130504_Phys.root  0.00828  1.02739  0.00806
s024_f00043_ts1470134107_Phys.root  0.00876  1.04816  0.00835
s024_f00044_ts1470137711_Phys.root  0.00848  1.03066  0.00823
s024_f00045_ts1470141315_Phys.root  0.00865  1.01863  0.00849
s024_f00046_ts1470144918_Phys.root  0.00841  1.01423  0.00829
s024_f00047_ts1470148522_Phys.root  0.00566  1.03522  0.00547
s024_f00048_ts1470152126_Phys.root  0.00695  1.01598  0.00684
s024_f00049_ts1470155729_Phys.root  0.00545  1.03472  0.00526
s024_f00050_ts1470159333_Phys.root  0.01113  1.02489  0.01086
s024_f00051_ts1470162937_Phys.root  0.00725  1.03162  0.00702
s024_f00052_ts1470166540_Phys.root  0.00592  1.03879  0.00570
s025_f00000_ts1470170908_Phys.root  0.00860  1.02447  0.00839
s025_f00001_ts1470174512_Phys.root  0.01032  1.02546  0.01007
s025_f00002_ts1470178116_Phys.root  0.00910  1.02521  0.00888
s025_f00003_ts1470181719_Phys.root  0.00840  1.03219  0.00814
s025_f00004_ts1470185323_Phys.root  0.00613  1.02383  0.00598
s025_f00005_ts1470188926_Phys.root  0.00570  1.02405  0.00556
s025_f00006_ts1470192530_Phys.root  0.01018  1.01628  0.01001
s025_f00007_ts1470196133_Phys.root  0.00953  1.02351  0.00931
s025_f00008_ts1470199737_Phys.root  0.00889  1.01982  0.00871
s025_f00009_ts1470203341_Phys.root  0.01044  1.05418  0.00991
s025_f00010_ts1470206944_Phys.root  0.00774  1.01934  0.00759
s025_f00011_ts1470210548_Phys.root  0.00498  1.02615  0.00485
s025_f00012_ts1470214151_Phys.root  0.00984  1.03150  0.00954
s025_f00013_ts1470217755_Phys.root  0.00988  1.05072  0.00940
s025_f00014_ts1470221359_Phys.root  0.00486  1.02085  0.00477
s025_f00015_ts1470224962_Phys.root  0.00972  1.04860  0.00927
s025_f00016_ts1470228566_Phys.root  0.00593  1.04480  0.00567
s025_f00017_ts1470232169_Phys.root  0.16336  1.03523  0.15780
s026_f00000_ts1470235992_Phys.root  0.39300  1.04630  0.37561
s026_f00001_ts1470236707_Phys.root  0.87955  1.11709  0.78736
s026_f00002_ts1470237375_Phys.root  0.83625  1.09688  0.76239
s026_f00003_ts1470238087_Phys.root  0.84735  1.11772  0.75810
s026_f00004_ts1470238733_Phys.root  0.83473  1.10587  0.75482
s026_f00005_ts1470239399_Phys.root  0.92650  1.12472  0.82376
s026_f00006_ts1470240068_Phys.root  0.26657  1.03177  0.25837
s026_f00007_ts1470244594_Phys.root  0.32052  1.04497  0.30673
s026_f00008_ts1470245279_Phys.root  0.48755  1.05417  0.46249
s026_f00009_ts1470246088_Phys.root  0.43466  1.05893  0.41047
s026_f00010_ts1470246928_Phys.root  0.47271  1.05981  0.44603
s026_f00011_ts1470247600_Phys.root  0.40118  1.06882  0.37534
s026_f00012_ts1470248245_Phys.root  0.48489  1.07316  0.45183
s026_f00013_ts1470248898_Phys.root  0.20321  1.03075  0.19715
s026_f00014_ts1470250701_Phys.root  0.38453  1.05744  0.36364
s026_f00015_ts1470251405_Phys.root  0.41845  1.07963  0.38759
s026_f00016_ts1470252728_Phys.root  0.74099  1.10882  0.66827
s027_f00000_ts1470255493_Phys.root  0.00844  1.04351  0.00809
s027_f00001_ts1470259096_Phys.root  0.00677  1.03506  0.00654
s027_f00002_ts1470262700_Phys.root  0.00801  1.02735  0.00779
s027_f00003_ts1470266304_Phys.root  0.01204  1.02676  0.01173
s027_f00004_ts1470269907_Phys.root  0.01292  1.04457  0.01237
s027_f00005_ts1470273511_Phys.root  0.01192  1.02450  0.01164
s027_f00006_ts1470277114_Phys.root  0.00841  1.02393  0.00821
s027_f00007_ts1470280718_Phys.root  0.00988  1.02701  0.00962
s027_f00008_ts1470284321_Phys.root  0.01305  1.02610  0.01272
s027_f00009_ts1470287925_Phys.root  0.01048  1.01572  0.01032
s027_f00010_ts1470291529_Phys.root  0.00878  1.01891  0.00861
s027_f00011_ts1470295132_Phys.root  0.00517  1.04916  0.00493
s027_f00012_ts1470298736_Phys.root  0.00571  1.03617  0.00551
s027_f00013_ts1470302339_Phys.root  0.00583  1.03236  0.00564
s027_f00014_ts1470305943_Phys.root  0.00696  1.03101  0.00675
s027_f00015_ts1470309546_Phys.root  0.00797  1.03261  0.00772
s027_f00016_ts1470313150_Phys.root  0.00702  1.04087  0.00675
s027_f00017_ts1470316753_Phys.root  0.00824  1.03044  0.00800
s027_f00018_ts1470320357_Phys.root  0.00564  1.01881  0.00554
s027_f00019_ts1470323961_Phys.root  0.00610  1.02508  0.00595
s027_f00020_ts1470327564_Phys.root  0.00993  1.03044  0.00963
s027_f00021_ts1470331168_Phys.root  0.00654  1.02291  0.00640
s027_f00022_ts1470334771_Phys.root  0.00664  1.03787  0.00640
s027_f00023_ts1470338375_Phys.root  0.00662  1.01457  0.00653
s027_f00024_ts1470341978_Phys.root  0.00666  1.02998  0.00647
s027_f00025_ts1470345582_Phys.root  0.00665  1.02462  0.00649
s027_f00026_ts1470349186_Phys.root  0.00766  1.02874  0.00745
s027_f00027_ts1470352789_Phys.root  0.00811  1.01961  0.00796
s027_f00028_ts1470356393_Phys.root  0.00635  1.02922  0.00617
s027_f00029_ts1470359996_Phys.root  0.00772  1.05277  0.00733
s027_f00030_ts1470363600_Phys.root  0.00677  1.03995  0.00651
s027_f00031_ts1470367203_Phys.root  0.00742  1.02294  0.00726
s027_f00032_ts1470370807_Phys.root  0.01170  1.04291  0.01122
s027_f00033_ts1470374411_Phys.root  0.01300  1.02924  0.01263
s027_f00034_ts1470378014_Phys.root  0.01090  1.01975  0.01069
s027_f00035_ts1470381618_Phys.root  0.00918  1.01770  0.00902
s027_f00036_ts1470385221_Phys.root  0.00892  1.04908  0.00851
s027_f00037_ts1470388825_Phys.root  0.00969  1.04964  0.00923
s027_f00038_ts1470392428_Phys.root  0.00947  1.03245  0.00917
s027_f00039_ts1470396032_Phys.root  0.00979  1.02742  0.00953
s027_f00040_ts1470399636_Phys.root  0.00706  1.02245  0.00690
s027_f00041_ts1470403239_Phys.root  0.01113  1.02227  0.01089
s027_f00042_ts1470406843_Phys.root  0.00000  1.07143  0.00000
s027_f00043_ts1470407056_Phys.root  0.00000  1.00000  0.00000
s027_f00044_ts1470407072_Phys.root  0.00525  1.03676  0.00507
s027_f00045_ts1470409720_Phys.root  0.00506  1.04051  0.00487
s027_f00046_ts1470413324_Phys.root  0.00820  1.03091  0.00796
s027_f00047_ts1470416928_Phys.root  0.00732  1.01597  0.00720
s027_f00048_ts1470420531_Phys.root  0.00871  1.03918  0.00838
s027_f00049_ts1470424135_Phys.root  0.00914  1.02071  0.00895
s027_f00050_ts1470427738_Phys.root  0.00512  1.02305  0.00501
s027_f00051_ts1470431342_Phys.root  0.00550  1.03609  0.00531
s027_f00052_ts1470434946_Phys.root  0.01125  1.02250  0.01100
s027_f00053_ts1470438549_Phys.root  0.00922  1.02833  0.00897
s027_f00054_ts1470442153_Phys.root  0.00542  1.03432  0.00524
s027_f00055_ts1470445756_Phys.root  0.01017  1.04003  0.00977
s027_f00056_ts1470449360_Phys.root  0.00677  1.03998  0.00651
s027_f00057_ts1470452963_Phys.root  0.00928  1.03713  0.00895
s027_f00058_ts1470456567_Phys.root  0.00989  1.02349  0.00966
s027_f00059_ts1470460171_Phys.root  0.00821  1.02969  0.00798
s027_f00060_ts1470463774_Phys.root  0.01465  1.02930  0.01423
s027_f00061_ts1470467378_Phys.root  0.00969  1.05148  0.00922
s027_f00062_ts1470470981_Phys.root  0.01104  1.04908  0.01053
s027_f00063_ts1470474585_Phys.root  0.00818  1.02643  0.00797
s027_f00064_ts1470478189_Phys.root  0.00918  1.03611  0.00886
s027_f00065_ts1470481792_Phys.root  0.00419  1.02932  0.00407
s027_f00066_ts1470485396_Phys.root  0.00731  1.03045  0.00709
s027_f00067_ts1470488999_Phys.root  0.00751  1.01752  0.00738
s027_f00068_ts1470492603_Phys.root  0.01226  1.02802  0.01193
s027_f00069_ts1470496206_Phys.root  0.00832  1.02674  0.00810
s027_f00070_ts1470499810_Phys.root  0.00794  1.03482  0.00767
s027_f00071_ts1470503414_Phys.root  0.00722  1.03608  0.00696
s027_f00072_ts1470507017_Phys.root  0.00818  1.02981  0.00795
s027_f00073_ts1470510621_Phys.root  0.00747  1.01183  0.00738
s027_f00074_ts1470514224_Phys.root  0.00852  1.03226  0.00825
s027_f00075_ts1470517828_Phys.root  0.01177  1.03408  0.01138
s027_f00076_ts1470521432_Phys.root  0.00896  1.04287  0.00859
s027_f00077_ts1470525035_Phys.root  0.00944  1.02266  0.00923
s027_f00078_ts1470528639_Phys.root  0.01215  1.03355  0.01175
s027_f00079_ts1470532242_Phys.root  0.00510  1.01913  0.00501
s027_f00080_ts1470535846_Phys.root  0.01193  1.04472  0.01142
s027_f00081_ts1470539449_Phys.root  0.00926  1.03951  0.00891
s027_f00082_ts1470543053_Phys.root  0.00881  1.02201  0.00862
s027_f00083_ts1470546657_Phys.root  0.00879  1.01382  0.00867
s027_f00084_ts1470550260_Phys.root  0.00607  1.07225  0.00566
s027_f00085_ts1470553864_Phys.root  0.01361  1.02537  0.01328
s027_f00086_ts1470557467_Phys.root  0.00891  1.03090  0.00865
s027_f00087_ts1470561071_Phys.root  0.00936  1.02682  0.00911
s027_f00088_ts1470564674_Phys.root  0.00802  1.02468  0.00783
s027_f00089_ts1470568278_Phys.root  0.01055  1.02989  0.01024
s027_f00090_ts1470571882_Phys.root  0.00948  1.02339  0.00926
s027_f00091_ts1470575485_Phys.root  0.01271  1.02797  0.01237
s027_f00092_ts1470579089_Phys.root  0.01028  1.03688  0.00991
s027_f00093_ts1470582692_Phys.root  0.01042  1.02635  0.01015
s027_f00094_ts1470586296_Phys.root  0.00621  1.02359  0.00606
s027_f00095_ts1470589899_Phys.root  0.00879  1.04018  0.00845
s027_f00096_ts1470593503_Phys.root  0.00853  1.03289  0.00825
s027_f00097_ts1470597107_Phys.root  0.00921  1.02273  0.00901
